4.524984955787658691e-01,5.157132744789123535e-01,5.397419929504394531e-01,4.232968688011169434e-01,4.769073724746704102e-01,5.014032125473022461e-01,4.836778044700622559e-01,5.127346515655517578e-01,4.694779813289642334e-01,5.807399749755859375e-01,5.381041765213012695e-01,4.830181002616882324e-01
4.418429732322692871e-01,5.136590600013732910e-01,5.248792767524719238e-01,4.250723123550415039e-01,4.782013595104217529e-01,5.038387179374694824e-01,4.812066555023193359e-01,5.101323723793029785e-01,4.645696580410003662e-01,5.811510086059570312e-01,5.510856509208679199e-01,4.922769665718078613e-01
4.392029643058776855e-01,5.153191685676574707e-01,5.266249775886535645e-01,4.233658015727996826e-01,4.795552194118499756e-01,5.107287168502807617e-01,4.743444025516510010e-01,5.067878961563110352e-01,4.600138366222381592e-01,5.860699415206909180e-01,5.628966093063354492e-01,4.957988262176513672e-01
4.413345456123352051e-01,5.140181779861450195e-01,5.323438048362731934e-01,4.233269691467285156e-01,4.808323979377746582e-01,5.174433588981628418e-01,4.694105684757232666e-01,5.050238370895385742e-01,4.658950567245483398e-01,5.887777209281921387e-01,5.647873282432556152e-01,4.976242482662200928e-01
4.472627043724060059e-01,5.109501481056213379e-01,5.390838384628295898e-01,4.197390675544738770e-01,4.834331870079040527e-01,5.222867131233215332e-01,4.684746265411376953e-01,5.016971826553344727e-01,4.672760069370269775e-01,5.883657932281494141e-01,5.579273700714111328e-01,4.964961409568786621e-01
4.506060779094696045e-01,5.096510052680969238e-01,5.416624546051025391e-01,4.209938049316406250e-01,4.842279553413391113e-01,5.208966732025146484e-01,4.648206532001495361e-01,4.990647137165069580e-01,4.690180420875549316e-01,5.885984301567077637e-01,5.596879124641418457e-01,4.907550811767578125e-01
4.561021924018859863e-01,5.071645379066467285e-01,5.470580458641052246e-01,4.241805970668792725e-01,4.866785109043121338e-01,5.172344446182250977e-01,4.586774110794067383e-01,4.928089678287506104e-01,4.768854677677154541e-01,5.881016850471496582e-01,5.436176061630249023e-01,4.870230555534362793e-01
4.548880457878112793e-01,5.060914158821105957e-01,5.444025993347167969e-01,4.270102679729461670e-01,4.817621409893035889e-01,5.142078995704650879e-01,4.570263922214508057e-01,4.896630644798278809e-01,4.789325892925262451e-01,5.881795287132263184e-01,5.343415141105651855e-01,4.811521172523498535e-01
4.555777609348297119e-01,4.984284639358520508e-01,5.408492684364318848e-01,4.224197864532470703e-01,4.749480187892913818e-01,5.134119987487792969e-01,4.562501013278961182e-01,4.915231764316558838e-01,4.754481911659240723e-01,5.890012979507446289e-01,5.455843210220336914e-01,4.752976596355438232e-01
4.558652043342590332e-01,4.965150654315948486e-01,5.367150902748107910e-01,4.204874634742736816e-01,4.751094281673431396e-01,5.129281878471374512e-01,4.573309719562530518e-01,4.880582094192504883e-01,4.664385318756103516e-01,5.836206078529357910e-01,5.487896800041198730e-01,4.755073189735412598e-01
4.560766220092773438e-01,4.995564520359039307e-01,5.348039865493774414e-01,4.202879667282104492e-01,4.752136468887329102e-01,5.153946280479431152e-01,4.615631699562072754e-01,4.946516752243041992e-01,4.633215963840484619e-01,5.786897540092468262e-01,5.516604781150817871e-01,4.752209484577178955e-01
4.648189842700958252e-01,5.010514259338378906e-01,5.511198639869689941e-01,4.145206809043884277e-01,4.826761186122894287e-01,5.152869820594787598e-01,4.625405669212341309e-01,5.050826072692871094e-01,4.608062803745269775e-01,5.677205324172973633e-01,5.389047861099243164e-01,4.674354493618011475e-01
4.685691595077514648e-01,5.011242628097534180e-01,5.576867461204528809e-01,4.211877584457397461e-01,4.855700433254241943e-01,5.138731598854064941e-01,4.618159532546997070e-01,5.139650702476501465e-01,4.682709574699401855e-01,5.592494606971740723e-01,5.334699749946594238e-01,4.749322235584259033e-01
4.679753482341766357e-01,4.966509938240051270e-01,5.583882331848144531e-01,4.348562359809875488e-01,4.944176971912384033e-01,5.166317820549011230e-01,4.683613181114196777e-01,5.296021103858947754e-01,4.761324524879455566e-01,5.393977165222167969e-01,5.262040495872497559e-01,4.939048886299133301e-01
4.674131572246551514e-01,5.156681537628173828e-01,5.382132530212402344e-01,4.525536000728607178e-01,5.069810152053833008e-01,5.216064453125000000e-01,4.703886210918426514e-01,4.722966551780700684e-01,4.420247077941894531e-01,5.295132398605346680e-01,4.973926246166229248e-01,4.744561612606048584e-01
4.642671346664428711e-01,5.229484438896179199e-01,5.525863170623779297e-01,4.545119404792785645e-01,5.084761977195739746e-01,5.198017954826354980e-01,4.562678635120391846e-01,4.616921246051788330e-01,4.448786973953247070e-01,5.365422964096069336e-01,4.984906017780303955e-01,4.773586392402648926e-01
4.645320475101470947e-01,5.296757817268371582e-01,5.572693347930908203e-01,4.596138894557952881e-01,5.059570670127868652e-01,5.213766098022460938e-01,4.495206773281097412e-01,4.567750394344329834e-01,4.491114914417266846e-01,5.446128845214843750e-01,5.079737901687622070e-01,4.824497103691101074e-01
4.682753682136535645e-01,5.295293927192687988e-01,5.650177001953125000e-01,4.532813727855682373e-01,5.113992094993591309e-01,5.211729407310485840e-01,4.437625110149383545e-01,4.565146863460540771e-01,4.475993514060974121e-01,5.487871170043945312e-01,5.123574137687683105e-01,4.775579869747161865e-01
4.648568630218505859e-01,5.297368764877319336e-01,5.683060884475708008e-01,4.481975436210632324e-01,5.095695257186889648e-01,5.185268521308898926e-01,4.449637532234191895e-01,4.606516361236572266e-01,4.461467266082763672e-01,5.593662261962890625e-01,5.133805274963378906e-01,4.730651974678039551e-01
4.601685702800750732e-01,5.268502831459045410e-01,5.750162005424499512e-01,4.441233873367309570e-01,5.059580802917480469e-01,5.209979414939880371e-01,4.511849880218505859e-01,4.708508849143981934e-01,4.491424262523651123e-01,5.692849755287170410e-01,5.235175490379333496e-01,4.595243632793426514e-01
4.548697471618652344e-01,5.228230953216552734e-01,5.763901472091674805e-01,4.411969482898712158e-01,5.074622631072998047e-01,5.202024579048156738e-01,4.514651000499725342e-01,4.797358810901641846e-01,4.398013055324554443e-01,5.790364742279052734e-01,5.495126843452453613e-01,4.533254504203796387e-01
4.541434049606323242e-01,5.176612138748168945e-01,5.809100270271301270e-01,4.371278584003448486e-01,5.084260106086730957e-01,5.159844160079956055e-01,4.525976479053497314e-01,4.811398684978485107e-01,4.304975569248199463e-01,5.836322903633117676e-01,5.653350949287414551e-01,4.559374451637268066e-01
4.497194588184356689e-01,5.139246582984924316e-01,5.724893808364868164e-01,4.394614100456237793e-01,5.027946233749389648e-01,5.146125555038452148e-01,4.584173262119293213e-01,4.814458191394805908e-01,4.293462336063385010e-01,5.901668667793273926e-01,5.770517587661743164e-01,4.691712856292724609e-01
4.518859386444091797e-01,5.128726959228515625e-01,5.655393600463867188e-01,4.414478242397308350e-01,4.978220462799072266e-01,5.143188238143920898e-01,4.657195210456848145e-01,4.868445396423339844e-01,4.339813590049743652e-01,5.946426391601562500e-01,5.825603604316711426e-01,4.841381311416625977e-01
4.507275819778442383e-01,5.069251060485839844e-01,5.607216358184814453e-01,4.435673356056213379e-01,4.962680935859680176e-01,5.147178769111633301e-01,4.806914627552032471e-01,4.927714467048645020e-01,4.391965866088867188e-01,5.878466367721557617e-01,5.784862637519836426e-01,4.878903925418853760e-01
4.553365111351013184e-01,5.046439170837402344e-01,5.622034072875976562e-01,4.455989897251129150e-01,4.985973238945007324e-01,5.140709877014160156e-01,4.808788895606994629e-01,4.934447407722473145e-01,4.479868710041046143e-01,5.798701643943786621e-01,5.665638446807861328e-01,4.889615178108215332e-01
4.566301405429840088e-01,4.956150650978088379e-01,5.620603561401367188e-01,4.435585737228393555e-01,5.019984841346740723e-01,5.143005251884460449e-01,4.811109304428100586e-01,4.980622828006744385e-01,4.569059014320373535e-01,5.711263418197631836e-01,5.513464212417602539e-01,4.875080287456512451e-01
4.537968337535858154e-01,4.977628290653228760e-01,5.649532079696655273e-01,4.431675076484680176e-01,5.026070475578308105e-01,5.173959732055664062e-01,4.762108922004699707e-01,4.898924231529235840e-01,4.509682357311248779e-01,5.673829913139343262e-01,5.444746017456054688e-01,4.771840870380401611e-01
4.525023996829986572e-01,5.006300806999206543e-01,5.620805621147155762e-01,4.404744207859039307e-01,4.954730272293090820e-01,5.142277479171752930e-01,4.736202359199523926e-01,4.856921136379241943e-01,4.471887946128845215e-01,5.726867318153381348e-01,5.428069233894348145e-01,4.707041680812835693e-01
4.561017155647277832e-01,4.972460269927978516e-01,5.626323223114013672e-01,4.341460764408111572e-01,4.891911149024963379e-01,5.124854445457458496e-01,4.754210114479064941e-01,4.864307343959808350e-01,4.449578523635864258e-01,5.745232105255126953e-01,5.490875840187072754e-01,4.654196202754974365e-01
4.577112793922424316e-01,4.965466856956481934e-01,5.640276074409484863e-01,4.277947247028350830e-01,4.868256747722625732e-01,5.116389393806457520e-01,4.738906323909759521e-01,4.880447089672088623e-01,4.380533993244171143e-01,5.772768855094909668e-01,5.546061992645263672e-01,4.629269838333129883e-01
4.546411633491516113e-01,4.993164241313934326e-01,5.630811452865600586e-01,4.244655668735504150e-01,4.859147071838378906e-01,5.086908936500549316e-01,4.760992527008056641e-01,4.919848740100860596e-01,4.308936297893524170e-01,5.753557085990905762e-01,5.535132288932800293e-01,4.615627825260162354e-01
4.528810083866119385e-01,5.065748095512390137e-01,5.612270832061767578e-01,4.242879748344421387e-01,4.842812120914459229e-01,5.052749514579772949e-01,4.764658510684967041e-01,4.939919710159301758e-01,4.289640784263610840e-01,5.769063830375671387e-01,5.549554824829101562e-01,4.645646810531616211e-01
4.518057107925415039e-01,5.115510821342468262e-01,5.605831146240234375e-01,4.289313256740570068e-01,4.834654033184051514e-01,5.069091320037841797e-01,4.745141267776489258e-01,4.985223114490509033e-01,4.360331594944000244e-01,5.778117775917053223e-01,5.541404485702514648e-01,4.698643088340759277e-01
4.472810626029968262e-01,5.122532844543457031e-01,5.567702651023864746e-01,4.380877614021301270e-01,4.802588224411010742e-01,5.133257508277893066e-01,4.758632481098175049e-01,5.010828375816345215e-01,4.429617822170257568e-01,5.751584768295288086e-01,5.566648840904235840e-01,4.784047901630401611e-01
4.534541964530944824e-01,5.144740343093872070e-01,5.491612553596496582e-01,4.486408829689025879e-01,4.737275242805480957e-01,5.148463845252990723e-01,4.724972248077392578e-01,5.023565888404846191e-01,4.633659124374389648e-01,5.702026486396789551e-01,5.504395961761474609e-01,4.883759915828704834e-01
4.592701494693756104e-01,5.132237672805786133e-01,5.439276099205017090e-01,4.498215615749359131e-01,4.774685204029083252e-01,5.111849904060363770e-01,4.665035009384155273e-01,5.096920728683471680e-01,4.760109782218933105e-01,5.535500645637512207e-01,5.329591035842895508e-01,4.921219348907470703e-01
4.655042290687561035e-01,5.105748176574707031e-01,5.428302884101867676e-01,4.486623704433441162e-01,4.844170212745666504e-01,5.045341849327087402e-01,4.600563049316406250e-01,5.232163071632385254e-01,4.825693964958190918e-01,5.351624488830566406e-01,5.212381482124328613e-01,4.897263050079345703e-01
4.817797243595123291e-01,5.027293562889099121e-01,5.398312807083129883e-01,4.322182238101959229e-01,4.960736930370330811e-01,5.203430056571960449e-01,4.902164936065673828e-01,4.979118704795837402e-01,4.480570256710052490e-01,5.426290035247802734e-01,4.991335272789001465e-01,4.695307314395904541e-01
4.749350547790527344e-01,5.034646987915039062e-01,5.464892387390136719e-01,4.221939444541931152e-01,4.904310405254364014e-01,5.157859921455383301e-01,4.934455454349517822e-01,4.984751045703887939e-01,4.372706115245819092e-01,5.601501464843750000e-01,5.289792418479919434e-01,4.615692198276519775e-01
4.765436351299285889e-01,4.991892576217651367e-01,5.591337680816650391e-01,4.128870069980621338e-01,4.914229810237884521e-01,5.141704678535461426e-01,4.887784421443939209e-01,4.905062317848205566e-01,4.259475171566009521e-01,5.670316815376281738e-01,5.458327531814575195e-01,4.577720165252685547e-01
4.747861027717590332e-01,5.012923479080200195e-01,5.614217519760131836e-01,4.094385802745819092e-01,4.877706766128540039e-01,5.116187334060668945e-01,4.848123788833618164e-01,4.760525822639465332e-01,4.170389175415039062e-01,5.727909207344055176e-01,5.647538900375366211e-01,4.615954756736755371e-01
4.686700999736785889e-01,5.084299445152282715e-01,5.570886731147766113e-01,4.144797325134277344e-01,4.851538538932800293e-01,5.097801685333251953e-01,4.735977053642272949e-01,4.654470682144165039e-01,4.159363210201263428e-01,5.822004675865173340e-01,5.741985440254211426e-01,4.736135303974151611e-01
4.543510973453521729e-01,5.198913812637329102e-01,5.465646982192993164e-01,4.161995947360992432e-01,4.782824814319610596e-01,5.041253566741943359e-01,4.642219841480255127e-01,4.703093171119689941e-01,4.224362075328826904e-01,5.898658037185668945e-01,5.696570277214050293e-01,4.827970862388610840e-01
4.460204541683197021e-01,5.302463769912719727e-01,5.390827655792236328e-01,4.165459871292114258e-01,4.730853140354156494e-01,5.006570219993591309e-01,4.647192358970642090e-01,4.859349727630615234e-01,4.371360838413238525e-01,5.950478315353393555e-01,5.595834851264953613e-01,4.853975772857666016e-01
4.433825016021728516e-01,5.307410955429077148e-01,5.278768539428710938e-01,4.145834147930145264e-01,4.711794853210449219e-01,4.969380199909210205e-01,4.657055139541625977e-01,5.048966407775878906e-01,4.542069435119628906e-01,5.962558984756469727e-01,5.554715991020202637e-01,4.867844283580780029e-01
4.374371170997619629e-01,5.309246778488159180e-01,5.233178734779357910e-01,4.031448066234588623e-01,4.728599786758422852e-01,4.953038096427917480e-01,4.667772948741912842e-01,5.180695056915283203e-01,4.538089632987976074e-01,5.961395502090454102e-01,5.673644542694091797e-01,4.751839339733123779e-01
4.399909973144531250e-01,5.246382355690002441e-01,5.290251374244689941e-01,3.946967422962188721e-01,4.745660424232482910e-01,4.953534305095672607e-01,4.743394553661346436e-01,5.246742963790893555e-01,4.523656070232391357e-01,5.945464968681335449e-01,5.755551457405090332e-01,4.690079092979431152e-01
4.468586742877960205e-01,5.220518708229064941e-01,5.402625203132629395e-01,3.913833498954772949e-01,4.806984961032867432e-01,5.011371374130249023e-01,4.736792743206024170e-01,5.218546390533447266e-01,4.549901187419891357e-01,5.878314971923828125e-01,5.713627934455871582e-01,4.638012051582336426e-01
4.482253789901733398e-01,5.124855041503906250e-01,5.497931241989135742e-01,3.884453475475311279e-01,4.870988428592681885e-01,5.048812627792358398e-01,4.745817780494689941e-01,5.256299376487731934e-01,4.521064758300781250e-01,5.753611922264099121e-01,5.719600319862365723e-01,4.643569886684417725e-01
4.552390575408935547e-01,5.048985481262207031e-01,5.682681202888488770e-01,3.937645256519317627e-01,4.969766438007354736e-01,5.134319067001342773e-01,4.712031483650207520e-01,5.139446854591369629e-01,4.465418159961700439e-01,5.624247789382934570e-01,5.572595000267028809e-01,4.724039733409881592e-01
4.622197449207305908e-01,5.057722330093383789e-01,5.728728175163269043e-01,4.057209193706512451e-01,4.979100823402404785e-01,5.167475938796997070e-01,4.683283865451812744e-01,5.028520226478576660e-01,4.545141756534576416e-01,5.536336898803710938e-01,5.374290943145751953e-01,4.858215153217315674e-01
4.646608531475067139e-01,5.044871568679809570e-01,5.674653053283691406e-01,4.168991446495056152e-01,5.009214878082275391e-01,5.183634161949157715e-01,4.729994833469390869e-01,5.009611248970031738e-01,4.580519795417785645e-01,5.500398874282836914e-01,5.159946084022521973e-01,4.931589365005493164e-01
4.662183523178100586e-01,4.987950921058654785e-01,5.634993314743041992e-01,4.273785352706909180e-01,4.971372187137603760e-01,5.231811404228210449e-01,4.808968007564544678e-01,4.993114471435546875e-01,4.612370133399963379e-01,5.479695200920104980e-01,5.002177953720092773e-01,4.904323518276214600e-01
4.671667516231536865e-01,4.984330832958221436e-01,5.611445307731628418e-01,4.322472214698791504e-01,4.851091802120208740e-01,5.225173234939575195e-01,4.871165156364440918e-01,5.002844929695129395e-01,4.584937095642089844e-01,5.541600584983825684e-01,5.058216452598571777e-01,4.756976366043090820e-01
4.654279053211212158e-01,5.012399554252624512e-01,5.600693225860595703e-01,4.352529346942901611e-01,4.775128662586212158e-01,5.152467489242553711e-01,4.866935312747955322e-01,5.056571960449218750e-01,4.583240449428558350e-01,5.565402507781982422e-01,5.052132010459899902e-01,4.698432087898254395e-01
4.640667438507080078e-01,4.989885985851287842e-01,5.533909797668457031e-01,4.385715126991271973e-01,4.703694283962249756e-01,5.088540315628051758e-01,4.888548254966735840e-01,5.117317438125610352e-01,4.611720144748687744e-01,5.560039281845092773e-01,5.128957033157348633e-01,4.684541225433349609e-01
4.682832062244415283e-01,4.998787939548492432e-01,5.520501136779785156e-01,4.395497441291809082e-01,4.691834449768066406e-01,5.039035677909851074e-01,4.923629462718963623e-01,5.113372802734375000e-01,4.645561873912811279e-01,5.543255805969238281e-01,5.158638954162597656e-01,4.694366753101348877e-01
4.718530476093292236e-01,4.997000098228454590e-01,5.515174269676208496e-01,4.435459077358245850e-01,4.697725474834442139e-01,5.016808509826660156e-01,4.933810234069824219e-01,5.153151154518127441e-01,4.725667536258697510e-01,5.574557781219482422e-01,5.186421871185302734e-01,4.784342646598815918e-01
4.732648432254791260e-01,4.988146722316741943e-01,5.505210161209106445e-01,4.486301541328430176e-01,4.792244732379913330e-01,5.029644370079040527e-01,4.892602562904357910e-01,5.206208825111389160e-01,4.787974059581756592e-01,5.494225025177001953e-01,5.109832882881164551e-01,4.890011847019195557e-01
4.696832597255706787e-01,4.999861717224121094e-01,5.503363609313964844e-01,4.507699012756347656e-01,4.857344031333923340e-01,5.056611895561218262e-01,4.772444665431976318e-01,5.201903581619262695e-01,4.832533895969390869e-01,5.419465899467468262e-01,5.002493262290954590e-01,4.908185303211212158e-01
4.652751684188842773e-01,4.979570209980010986e-01,5.460355877876281738e-01,4.502156078815460205e-01,4.852825105190277100e-01,5.075370669364929199e-01,4.711058139801025391e-01,5.291295647621154785e-01,4.826723635196685791e-01,5.300866961479187012e-01,5.134478211402893066e-01,4.882995784282684326e-01
4.804243445396423340e-01,5.029512643814086914e-01,5.269789695739746094e-01,4.340451359748840332e-01,4.991968572139739990e-01,5.211998224258422852e-01,4.894332587718963623e-01,5.022007822990417480e-01,4.608629345893859863e-01,5.487705469131469727e-01,5.076240301132202148e-01,4.737120568752288818e-01
4.736349284648895264e-01,5.024321079254150391e-01,5.365065336227416992e-01,4.223172664642333984e-01,5.062213540077209473e-01,5.143105387687683105e-01,4.832728803157806396e-01,4.972813427448272705e-01,4.421561658382415771e-01,5.559424757957458496e-01,5.373765230178833008e-01,4.666567742824554443e-01
4.719230234622955322e-01,5.089111924171447754e-01,5.494547486305236816e-01,4.131574034690856934e-01,5.130951404571533203e-01,5.091453194618225098e-01,4.746339321136474609e-01,4.901934564113616943e-01,4.336419701576232910e-01,5.590404868125915527e-01,5.516119599342346191e-01,4.643085002899169922e-01
4.707778692245483398e-01,5.163941383361816406e-01,5.569214224815368652e-01,4.160252213478088379e-01,5.211969017982482910e-01,5.099140405654907227e-01,4.704195559024810791e-01,4.809120297431945801e-01,4.347511529922485352e-01,5.590630769729614258e-01,5.463708639144897461e-01,4.749793410301208496e-01
4.686088263988494873e-01,5.179563760757446289e-01,5.563448071479797363e-01,4.298408031463623047e-01,5.273261070251464844e-01,5.139181017875671387e-01,4.611257612705230713e-01,4.671450555324554443e-01,4.433294832706451416e-01,5.597031712532043457e-01,5.323184728622436523e-01,4.893115162849426270e-01
4.630514681339263916e-01,5.203505158424377441e-01,5.583762526512145996e-01,4.335505366325378418e-01,5.321136116981506348e-01,5.174962878227233887e-01,4.482283890247344971e-01,4.643678367137908936e-01,4.444235861301422119e-01,5.626352429389953613e-01,5.327641367912292480e-01,4.877922236919403076e-01
4.559358060359954834e-01,5.146259665489196777e-01,5.576489567756652832e-01,4.329156279563903809e-01,5.244103074073791504e-01,5.163193345069885254e-01,4.452668726444244385e-01,4.668782055377960205e-01,4.487349390983581543e-01,5.698879957199096680e-01,5.369956493377685547e-01,4.843582212924957275e-01
4.532015323638916016e-01,5.103417038917541504e-01,5.566517114639282227e-01,4.365316033363342285e-01,5.166279673576354980e-01,5.190706849098205566e-01,4.458739757537841797e-01,4.707212746143341064e-01,4.593611955642700195e-01,5.772998332977294922e-01,5.356189608573913574e-01,4.836941063404083252e-01
4.502634406089782715e-01,5.051065683364868164e-01,5.544956922531127930e-01,4.374478161334991455e-01,5.121179223060607910e-01,5.215700864791870117e-01,4.516591131687164307e-01,4.800218343734741211e-01,4.598404467105865479e-01,5.820698142051696777e-01,5.518724918365478516e-01,4.844412505626678467e-01
4.478215575218200684e-01,4.989266097545623779e-01,5.523127317428588867e-01,4.360856115818023682e-01,5.040006041526794434e-01,5.261426568031311035e-01,4.577853083610534668e-01,4.891655445098876953e-01,4.640525281429290771e-01,5.778831243515014648e-01,5.478512048721313477e-01,4.839956164360046387e-01
4.483504891395568848e-01,5.008679032325744629e-01,5.553979873657226562e-01,4.326096773147583008e-01,5.052812099456787109e-01,5.305141210556030273e-01,4.655747115612030029e-01,5.017318725585937500e-01,4.679588675498962402e-01,5.692742466926574707e-01,5.419901609420776367e-01,4.831838011741638184e-01
4.528822898864746094e-01,5.122811198234558105e-01,5.592504739761352539e-01,4.321853518486022949e-01,5.062455534934997559e-01,5.294713973999023438e-01,4.651262760162353516e-01,5.025648474693298340e-01,4.754148721694946289e-01,5.700871348381042480e-01,5.256093144416809082e-01,4.828052520751953125e-01
4.517805874347686768e-01,5.184818506240844727e-01,5.581293106079101562e-01,4.256258606910705566e-01,5.014885067939758301e-01,5.251050591468811035e-01,4.706400930881500244e-01,5.098513960838317871e-01,4.821266829967498779e-01,5.691522955894470215e-01,5.160825252532958984e-01,4.806588292121887207e-01
4.513854682445526123e-01,5.201776027679443359e-01,5.575340390205383301e-01,4.180626571178436279e-01,4.956259429454803467e-01,5.286675095558166504e-01,4.794752895832061768e-01,5.170766115188598633e-01,4.824473857879638672e-01,5.717484354972839355e-01,5.254406332969665527e-01,4.813809394836425781e-01
4.573061466217041016e-01,5.127661228179931641e-01,5.594754219055175781e-01,4.213966429233551025e-01,4.939729869365692139e-01,5.340256094932556152e-01,4.805490374565124512e-01,5.181763172149658203e-01,4.846345782279968262e-01,5.746574997901916504e-01,5.367450714111328125e-01,4.898571670055389404e-01
4.550934433937072754e-01,5.027183890342712402e-01,5.556274652481079102e-01,4.217416346073150635e-01,4.992715120315551758e-01,5.344536304473876953e-01,4.724112153053283691e-01,5.179016590118408203e-01,4.740398824214935303e-01,5.681601166725158691e-01,5.528534650802612305e-01,4.950101375579833984e-01
4.508522748947143555e-01,4.951606094837188721e-01,5.609831213951110840e-01,4.196469485759735107e-01,5.024331212043762207e-01,5.378220677375793457e-01,4.638737738132476807e-01,5.181200504302978516e-01,4.658181965351104736e-01,5.639086365699768066e-01,5.585858821868896484e-01,4.938069581985473633e-01
4.444034695625305176e-01,4.918769896030426025e-01,5.582313537597656250e-01,4.285183250904083252e-01,4.989268481731414795e-01,5.366134047508239746e-01,4.637452363967895508e-01,5.159473419189453125e-01,4.656237065792083740e-01,5.575289726257324219e-01,5.509232282638549805e-01,4.968476593494415283e-01
4.402683973312377930e-01,4.991955459117889404e-01,5.540229678153991699e-01,4.330579638481140137e-01,4.976183772087097168e-01,5.328705906867980957e-01,4.568156898021697998e-01,5.087491273880004883e-01,4.607740938663482666e-01,5.529347658157348633e-01,5.418027043342590332e-01,4.932093918323516846e-01
4.391478896141052246e-01,5.035455226898193359e-01,5.502358078956604004e-01,4.399519562721252441e-01,4.886361360549926758e-01,5.266150832176208496e-01,4.490170180797576904e-01,5.060729384422302246e-01,4.636395573616027832e-01,5.498492717742919922e-01,5.323970317840576172e-01,4.946691393852233887e-01
4.399602711200714111e-01,5.029723644256591797e-01,5.457604527473449707e-01,4.470651149749755859e-01,4.780050516128540039e-01,5.203208327293395996e-01,4.441990852355957031e-01,5.023899674415588379e-01,4.768658280372619629e-01,5.451050996780395508e-01,5.099387764930725098e-01,4.984782934188842773e-01
4.391175210475921631e-01,5.028702020645141602e-01,5.393506288528442383e-01,4.505220949649810791e-01,4.714691936969757080e-01,5.174090862274169922e-01,4.439134597778320312e-01,5.064309239387512207e-01,4.834308326244354248e-01,5.434474945068359375e-01,5.057361125946044922e-01,4.963334500789642334e-01
4.448566138744354248e-01,5.023818612098693848e-01,5.406146049499511719e-01,4.528665244579315186e-01,4.673871099948883057e-01,5.172133445739746094e-01,4.476110935211181641e-01,5.067622065544128418e-01,4.894804954528808594e-01,5.446636080741882324e-01,5.064639449119567871e-01,4.921492934226989746e-01
4.516424536705017090e-01,4.998317360877990723e-01,5.394788980484008789e-01,4.567727148532867432e-01,4.711496233940124512e-01,5.149225592613220215e-01,4.502104818820953369e-01,5.155292749404907227e-01,4.905737340450286865e-01,5.388931632041931152e-01,5.231915116310119629e-01,4.908530414104461670e-01
4.753206968307495117e-01,5.019034743309020996e-01,5.373222231864929199e-01,4.405460357666015625e-01,5.034909248352050781e-01,5.255067348480224609e-01,4.760578572750091553e-01,4.881218969821929932e-01,4.581418335437774658e-01,5.433517694473266602e-01,4.957772195339202881e-01,4.792089462280273438e-01
